name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Eumunida_sternomaculata	NA	NA	NA	177224	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_annulosa	NA	NA	NA	315717	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_funambulus	NA	NA	NA	497008	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_karubar	NA	NA	NA	497009	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_pacifica	NA	NA	NA	497010	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_parva	NA	NA	NA	497011	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_picta	NA	NA	NA	497012	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_spinosa	NA	NA	NA	497013	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_treguieri	NA	NA	NA	497014	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_bispinata	NA	NA	NA	521144	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_capillata	NA	NA	NA	521145	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_keijii	NA	NA	NA	521146	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_laevimana	NA	NA	NA	521147	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_marginata	NA	NA	NA	521148	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_minor	NA	NA	NA	521149	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_multilineata	NA	NA	NA	521150	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_similior	NA	NA	NA	521151	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_smithii	NA	NA	NA	521152	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eumunida_squamifera	NA	NA	NA	521153	NA	NA	NA	177223	NA	NA	NA	177222	115588	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Yeti_crab	NA	NA	NA	352923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6738	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeus_ensis	NA	NA	NA	32278	NA	NA	NA	32277	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeus_affinis	NA	NA	NA	228858	NA	NA	NA	32277	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeus_joyneri	NA	NA	NA	290888	NA	NA	NA	32277	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeus_moyebi	NA	NA	NA	576608	NA	NA	NA	32277	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeus_bennettae	NA	NA	NA	578589	NA	NA	NA	32277	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeus_macleayi	NA	NA	NA	578590	NA	NA	NA	32277	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeus_monoceros	NA	NA	NA	1211424	NA	NA	NA	32277	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeopsis_acclivis	NA	NA	NA	84687	NA	NA	NA	84686	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeopsis_barbata	NA	NA	NA	84688	NA	NA	NA	84686	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeopsis_commensalis	NA	NA	NA	84691	NA	NA	NA	84686	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeopsis_lamellata	NA	NA	NA	84692	NA	NA	NA	84686	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeopsis_liui	NA	NA	NA	84695	NA	NA	NA	84686	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeopsis_palmensis	NA	NA	NA	84696	NA	NA	NA	84686	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeopsis_provocatoria	NA	NA	NA	84697	NA	NA	NA	84686	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Metapenaeopsis_dalei	NA	NA	NA	467289	NA	NA	NA	84686	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Farfantepenaeus_aztecus	NA	NA	NA	6690	NA	NA	NA	85653	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Farfantepenaeus_notialis	NA	NA	NA	44108	NA	NA	NA	85653	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Farfantepenaeus_duorarum	NA	NA	NA	64466	NA	NA	NA	85653	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Farfantepenaeus_brasiliensis	NA	NA	NA	71410	NA	NA	NA	85653	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Farfantepenaeus_paulensis	NA	NA	NA	71413	NA	NA	NA	85653	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Farfantepenaeus_subtilis	NA	NA	NA	133902	NA	NA	NA	85653	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Farfantepenaeus_californiensis	NA	NA	NA	171294	NA	NA	NA	85653	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Farfantepenaeus_brevirostris	NA	NA	NA	445221	NA	NA	NA	85653	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Litopenaeus_vannamei	NA	NA	NA	6689	NA	NA	NA	122377	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Litopenaeus_stylirostris	NA	NA	NA	29019	NA	NA	NA	122377	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Litopenaeus_setiferus	NA	NA	NA	64468	NA	NA	NA	122377	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Litopenaeus_schmitti	NA	NA	NA	122378	NA	NA	NA	122377	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Xiphopenaeus_kroyeri	NA	NA	NA	133890	NA	NA	NA	133889	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Xiphopenaeus_riveti	NA	NA	NA	338896	NA	NA	NA	133889	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Penaeus_monodon	NA	NA	NA	6687	NA	NA	NA	133894	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Penaeus_semisulcatus	NA	NA	NA	64467	NA	NA	NA	133894	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Penaeus_esculentus	NA	NA	NA	161923	NA	NA	NA	133894	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Melicertus_canaliculatus	NA	NA	NA	64465	NA	NA	NA	133896	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Melicertus_kerathurus	NA	NA	NA	71411	NA	NA	NA	133896	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Melicertus_latisulcatus	NA	NA	NA	161925	NA	NA	NA	133896	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Melicertus_plebejus	NA	NA	NA	161926	NA	NA	NA	133896	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Melicertus_longistylus	NA	NA	NA	162038	NA	NA	NA	133896	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Melicertus_marginatus	NA	NA	NA	162039	NA	NA	NA	133896	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Melicertus_hathor	NA	NA	NA	1077869	NA	NA	NA	133896	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Fenneropenaeus_indicus	NA	NA	NA	29960	NA	NA	NA	133898	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Fenneropenaeus_orientalis	NA	NA	NA	70917	NA	NA	NA	133898	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Fenneropenaeus_merguiensis	NA	NA	NA	71412	NA	NA	NA	133898	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Fenneropenaeus_chinensis	NA	NA	NA	139456	NA	NA	NA	133898	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Fenneropenaeus_penicillatus	NA	NA	NA	161924	NA	NA	NA	133898	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Fenneropenaeus_silasi	NA	NA	NA	162040	NA	NA	NA	133898	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Marsupenaeus_japonicus	NA	NA	NA	27405	NA	NA	NA	133900	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Trachypenaeus_curvirostris	NA	NA	NA	167526	NA	NA	NA	167525	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Parapenaeus_fissuroides	NA	NA	NA	228860	NA	NA	NA	228859	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Parapenaeus_lanceolatus	NA	NA	NA	290892	NA	NA	NA	228859	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Parapenaeus_politus	NA	NA	NA	290893	NA	NA	NA	228859	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Parapenaeus_sextuberculatus	NA	NA	NA	290896	NA	NA	NA	228859	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Parapenaeus_longirostris	NA	NA	NA	445224	NA	NA	NA	228859	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Parapenaeopsis_hardwickii	NA	NA	NA	228862	NA	NA	NA	228861	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Parapenaeopsis_hungerfordi	NA	NA	NA	290889	NA	NA	NA	228861	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Parapenaeopsis_tenella	NA	NA	NA	576609	NA	NA	NA	228861	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Parapenaeopsis_cornuta	NA	NA	NA	649360	NA	NA	NA	228861	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Parapenaeopsis_coromandelica	NA	NA	NA	1032501	NA	NA	NA	228861	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Penaeopsis_serrata	NA	NA	NA	290320	NA	NA	NA	290319	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Penaeopsis_eduardoi	NA	NA	NA	290890	NA	NA	NA	290319	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Penaeopsis_rectacuta	NA	NA	NA	290891	NA	NA	NA	290319	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Atypopenaeus_stenodactylus	NA	NA	NA	290884	NA	NA	NA	290883	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Atypopenaeus_dearmatus	NA	NA	NA	465553	NA	NA	NA	290883	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Heteropenaeus_longimanus	NA	NA	NA	290886	NA	NA	NA	290885	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Rimapenaeus_constrictus	NA	NA	NA	290898	NA	NA	NA	290897	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Rimapenaeus_similis	NA	NA	NA	290903	NA	NA	NA	290897	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Rimapenaeus_pacificus	NA	NA	NA	649361	NA	NA	NA	290897	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Megokris_granulosus	NA	NA	NA	290900	NA	NA	NA	290899	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Megokris_pescadoreensis	NA	NA	NA	649358	NA	NA	NA	290899	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Trachypenaeopsis_richtersii	NA	NA	NA	290905	NA	NA	NA	290904	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Trachypenaeopsis_mobilispinis	NA	NA	NA	406079	NA	NA	NA	290904	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Funchalia_taaningi	NA	NA	NA	290907	NA	NA	NA	290906	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Funchalia_villosa	NA	NA	NA	1129505	NA	NA	NA	290906	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Artemesia_longinaris	NA	NA	NA	500316	NA	NA	NA	500315	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Pelagopenaeus_balboae	NA	NA	NA	649387	NA	NA	NA	649386	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Trachysalambria_starobogatovi	NA	NA	NA	651027	NA	NA	NA	649390	NA	NA	NA	6685	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Sicyonia_ingentis	NA	NA	NA	64469	NA	NA	NA	64464	NA	NA	NA	64463	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Sicyonia_dorsalis	NA	NA	NA	290330	NA	NA	NA	64464	NA	NA	NA	64463	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Sicyonia_burkenroadi	NA	NA	NA	290331	NA	NA	NA	64464	NA	NA	NA	64463	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Sicyonia_brevirostris	NA	NA	NA	290332	NA	NA	NA	64464	NA	NA	NA	64463	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Sicyonia_lancifer	NA	NA	NA	516899	NA	NA	NA	64464	NA	NA	NA	64463	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Sicyonia_curvirostris	NA	NA	NA	649362	NA	NA	NA	64464	NA	NA	NA	64463	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Sicyonia_fallax	NA	NA	NA	649363	NA	NA	NA	64464	NA	NA	NA	64463	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Sicyonia_laevigata	NA	NA	NA	1213272	NA	NA	NA	64464	NA	NA	NA	64463	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Solenocera_koelbeli	NA	NA	NA	84685	NA	NA	NA	84684	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Solenocera_crassicornis	NA	NA	NA	228863	NA	NA	NA	84684	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Solenocera_vioscai	NA	NA	NA	290323	NA	NA	NA	84684	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Solenocera_agassizii	NA	NA	NA	445225	NA	NA	NA	84684	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Solenocera_melantho	NA	NA	NA	516900	NA	NA	NA	84684	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Solenocera_membranacea	NA	NA	NA	1005905	NA	NA	NA	84684	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Solenocera_necopina	NA	NA	NA	1213273	NA	NA	NA	84684	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Pleoticus_muelleri	NA	NA	NA	445213	NA	NA	NA	445212	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Pleoticus_robustus	NA	NA	NA	1213270	NA	NA	NA	445212	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Hymenopenaeus_muelleri	NA	NA	NA	505715	NA	NA	NA	505712	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Hymenopenaeus_equalis	NA	NA	NA	649357	NA	NA	NA	505712	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Hymenopenaeus_debilis	NA	NA	NA	1129506	NA	NA	NA	505712	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Cryptopenaeus_clevai	NA	NA	NA	649369	NA	NA	NA	649368	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Gordonella_paravillosa	NA	NA	NA	649371	NA	NA	NA	649370	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Hadropenaeus_lucasii	NA	NA	NA	649373	NA	NA	NA	649372	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Haliporoides_sibogae	NA	NA	NA	649375	NA	NA	NA	649374	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Haliporus_taprobanensis	NA	NA	NA	649377	NA	NA	NA	649376	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Mesopenaeus_brucei	NA	NA	NA	649383	NA	NA	NA	649382	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Mesopenaeus_tropicalis	NA	NA	NA	1213268	NA	NA	NA	649382	NA	NA	NA	84683	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Aristaeopsis_edwardsiana	NA	NA	NA	290322	NA	NA	NA	290321	NA	NA	NA	111524	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Aristeus_antillensis	NA	NA	NA	290327	NA	NA	NA	290326	NA	NA	NA	111524	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Aristeus_antennatus	NA	NA	NA	479306	NA	NA	NA	290326	NA	NA	NA	111524	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Aristeus_virilis	NA	NA	NA	516883	NA	NA	NA	290326	NA	NA	NA	111524	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Aristeus_mabahissae	NA	NA	NA	649354	NA	NA	NA	290326	NA	NA	NA	111524	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Aristeus_pallidicauda	NA	NA	NA	649355	NA	NA	NA	290326	NA	NA	NA	111524	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Aristeomorpha_foliacea	NA	NA	NA	445210	NA	NA	NA	445209	NA	NA	NA	111524	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Hemipenaeus_carpenteri	NA	NA	NA	649379	NA	NA	NA	649378	NA	NA	NA	111524	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Hepomadus_glacialis	NA	NA	NA	649381	NA	NA	NA	649380	NA	NA	NA	111524	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Parahepomadus_vaubani	NA	NA	NA	649385	NA	NA	NA	649384	NA	NA	NA	111524	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Plesiopenaeus_armatus	NA	NA	NA	649389	NA	NA	NA	649388	NA	NA	NA	111524	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Bentheogennema_intermedia	NA	NA	NA	290325	NA	NA	NA	290324	NA	NA	NA	111525	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Bentheogennema_borealis	NA	NA	NA	397927	NA	NA	NA	290324	NA	NA	NA	111525	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Gennadas_brevirostris	NA	NA	NA	409301	NA	NA	NA	290328	NA	NA	NA	111525	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Gennadas_valens	NA	NA	NA	1213267	NA	NA	NA	290328	NA	NA	NA	111525	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Benthesicymus_investigatoris	NA	NA	NA	649365	NA	NA	NA	649364	NA	NA	NA	111525	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Benthesicymus_bartletti	NA	NA	NA	1213266	NA	NA	NA	649364	NA	NA	NA	111525	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Benthonectes_filipes	NA	NA	NA	649367	NA	NA	NA	649366	NA	NA	NA	111525	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Cerataspis_monstrosa	NA	NA	NA	1213275	NA	NA	NA	1213274	NA	NA	NA	NA	111520	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Sergia_robusta	NA	NA	NA	343322	NA	NA	NA	343321	NA	NA	NA	111522	111521	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Sergia_maxima	NA	NA	NA	516898	NA	NA	NA	343321	NA	NA	NA	111522	111521	NA	NA	6684	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
